,Tokens,yomi,pos,difficulty,wtype,KNOW,WRITE,READ,SPEAK,LISTEN
7047,水産物,スイサンブツ,名詞,lower advanced,Chinese,1.5841549249657,0.0563300216170601,0.0966485047503723,0.481916300605807,0.388726487348047
7051,衰弱,スイジャク,名詞,lower advanced,Chinese,1.93273918112675,0.245495303043599,0.858492177195598,0.287492380649279,0.384415335258992
7060,水素,スイソ,名詞,lower advanced,Chinese,1.62372453041133,-0.0039931554558802,0.644356352499011,-0.187159969070941,0.0437408349700572
7061,水槽,スイソウ,名詞,lower advanced,Chinese,1.98668117783761,0.0106190254765041,0.306758848641767,0.503166384904952,0.546092266347532
7066,衰退,スイタイ,名詞,lower advanced,Chinese,1.88340846490672,0.258214178022781,0.75193864903755,0.310765536536104,0.306373766042756
7073,水田,スイデン,名詞,lower advanced,Chinese,1.81584138205988,-0.203659549972292,0.209956379867065,-0.276295682294913,-0.112120663235613
7076,吸い取る,スイトル,動詞1類,lower advanced,native Jap.,1.77570945280757,0.306277002335721,0.665883852830466,0.616522263708093,0.674700123279773
7084,水没,スイボツ,名詞,lower advanced,Chinese,1.94837685232547,0.162344609488205,0.596860173986084,0.32331108050954,0.489186907732318
7097,スイング,スイング,名詞,lower advanced,foreign,1.92247966737664,0.0204531243603883,0.784568776175032,0.294006842806519,0.632341345900582
7118,スカウト,スカウト,名詞,lower advanced,foreign,1.90093743179302,-0.181839972725193,0.622427739390386,0.171188902434719,0.510241011353884
7120,透かし,スカシ,名詞,lower advanced,native Jap.,1.50524255613698,0.0191360533840301,0.392352994846548,0.241254902587682,0.195340443797372
7121,すかすか,スカスカ,ナ形容詞,lower advanced,native Jap.,1.76693143805721,0.309915817900782,0.319743942923955,0.631469589155056,0.438740312391523
7125,図柄,ズガラ,名詞,lower advanced,hybird,1.71927345639334,0.203662349454151,0.556525387716821,0.460716189151393,0.490130473935895
7147,すくう,スクウ,動詞1類,lower advanced,native Jap.,1.62931738049128,0.145660148522544,0.471439034462591,0.396835609044457,0.567400161463455
7149,すくすく,スクスク,副詞,lower advanced,native Jap.,1.55616772445335,0.434987040245475,0.771147149202648,0.735367359994207,0.739115945306575
7155,ずけずけ,ズケズケ,副詞,lower advanced,native Jap.,1.5642301191728,-0.0047960096416906,0.173678535767598,0.56393885149775,0.540315537488171
7158,透ける,スケル,動詞2類,lower advanced,native Jap.,1.82017975680926,0.310227211845438,0.669893017337786,0.649584177578384,0.792238341968649
7165,健やか,スコヤカ,ナ形容詞,lower advanced,native Jap.,1.68007608635993,-0.12666329234021,0.621476082688554,0.406960482252655,0.585875060390369
7168,筋,スジ,名詞,lower advanced,native Jap.,1.74043607404933,0.283298121154932,0.71354727061127,0.663556489268958,0.747518710511098
7179,鈴虫,スズムシ,名詞,lower advanced,native Jap.,1.4503927423147,-0.0519472145720678,0.150371190864372,0.0381762824545829,0.0475924522962705
7189,すたすた,スタスタ,副詞,lower advanced,native Jap.,1.67079860758296,-0.157785332205393,0.136158290395554,0.270452548796268,0.416179280309353
7190,巣立つ,スダツ,動詞1類,lower advanced,native Jap.,1.65305450287509,0.388506963638582,0.751119168759483,0.384288925914653,0.499927580243485
7192,スタメン,スタメン,名詞,lower advanced,foreign,1.83312911922119,-0.0201343199299868,0.670067242815542,0.559022729366097,0.765582068983114
7202,すっと,スット,副詞,lower advanced,native Jap.,1.5722342524885,0.335562201124782,0.506726872003117,0.620843824370739,0.637976169515179
7206,すっぽり,スッポリ,副詞,lower advanced,native Jap.,1.79252976587597,-0.194348451387811,0.225237978204133,0.505547871761758,0.686657681156289
7214,ステンレス,ステンレス,名詞,lower advanced,foreign,1.80928125671407,0.208778435070223,0.578336311247623,0.373952538261478,0.561135936186591
7215,スト,スト,名詞,lower advanced,foreign,1.50217368879347,0.0914957910073374,0.650494306933252,0.170329622548417,0.360143362369322
7218,ストライキ,ストライキ,名詞,lower advanced,foreign,1.45994919046122,-0.115100284746869,0.60370835558212,-0.0053627537281937,0.385177534542008
7227,スナック,スナック,名詞,lower advanced,foreign,1.9761362000201,0.183145091162934,0.410761985895713,0.493699640468513,0.597033686645741
7232,すね,スネ,名詞,lower advanced,native Jap.,1.60316572044859,0.132591413542308,0.635750139928807,0.29654706080618,0.366748777345321
7233,頭脳,ズノウ,名詞,lower advanced,Chinese,1.72604788517925,0.257695881888958,0.838283184060783,0.457567959339346,0.511213096011446
7234,酢の物,スノモノ,名詞,lower advanced,native Jap.,1.81092889817241,0.10470060453141,0.48655514358084,0.667684510855221,0.716260257935524
7236,スパイク,スパイク,名詞,lower advanced,foreign,1.60148132645009,-0.296199903943745,0.569844574304078,0.0369856602320219,0.315168599938711
7242,ずば抜ける,ズバヌケル,動詞2類,lower advanced,native Jap.,1.76667991177984,0.249907578668873,0.743420964036982,0.554503270287179,0.639676728835012
7243,素早い,スバヤイ,イ形容詞,lower advanced,hybird,1.79364958804212,0.448208119776373,0.778152707308796,0.805219773546494,0.817812553617596
7244,ずばり,ズバリ,副詞,lower advanced,native Jap.,1.76608076020493,0.16318814117003,0.724376033822712,0.549437446967908,0.800380414696473
7248,スピン,スピン,名詞,lower advanced,foreign,1.50019815151172,0.0362017288792887,0.179005313328069,0.255182985922714,0.500263724685176
7254,スペア,スペア,名詞,lower advanced,foreign,1.58367761299222,0.0807627967368013,0.251290080503783,0.537110778029821,0.571621661145518
7257,滑らす,スベラス,動詞1類,lower advanced,native Jap.,1.94567942020829,0.0698878015890355,0.430322232341448,0.467402002910411,0.395511417455445
7259,滑り込む,スベリコム,動詞1類,lower advanced,native Jap.,1.88328025256264,0.221549687550784,0.695740835579276,0.773327116968972,0.814682002514469
7273,墨,スミ,名詞,lower advanced,native Jap.,1.77875348667096,-0.161463930977862,0.225905071224314,-0.0273020565000066,0.10992775387249
7275,住み着く,スミツク,動詞1類,lower advanced,native Jap.,1.79509239274045,0.111033004796173,0.389316611844893,0.232844063519331,0.528444930302226
7276,隅っこ,スミッコ,名詞,lower advanced,native Jap.,1.7833033202963,0.243051048937694,0.422809804796952,0.552757169785431,0.736415415571597
7277,炭火,スミビ,名詞,lower advanced,native Jap.,1.92377978845856,-0.237009646424279,0.355097587334969,0.115967537267986,0.227700502803973
7283,すやすや,スヤスヤ,副詞,lower advanced,native Jap.,1.79901289356641,-0.0409132351263795,0.317603734399804,0.717035999303851,0.755133020849431
7286,スライド,スライド,名詞,lower advanced,foreign,1.61851825995323,0.308604301778601,0.624082811702033,0.609221368094563,0.710616537999374
7291,スランプ,スランプ,名詞,lower advanced,foreign,1.69342293807959,-0.0693381090792231,0.459691325715956,0.319789693547675,0.749521139446675
7294,ずり落ちる,ズリオチル,動詞2類,lower advanced,native Jap.,1.71944172142399,0.124059974335117,0.362276972936161,0.661034801245994,0.691997283331767
7295,擦り切れる,スリキレル,動詞2類,lower advanced,native Jap.,1.6228799212327,0.160612114453254,0.583826264346215,0.617469853869126,0.662240698982556
7298,すりつぶす,スリツブス,動詞1類,lower advanced,native Jap.,1.61224838933707,0.0929752083323142,0.285100506047085,0.362503282538987,0.398876333450078
7314,擦れる,スレル,動詞2類,lower advanced,native Jap.,1.42677928962052,0.0388667480377309,0.503433938099186,0.512896199880333,0.411431984881177
7322,寸前,スンゼン,名詞,lower advanced,Chinese,1.53872753986639,0.442821504995306,0.71950219007851,0.761727144546321,0.693048507088174
7341,制圧,セイアツ,名詞,lower advanced,Chinese,1.63949439655849,-0.0264645617280902,0.533903483648514,-0.106232671713137,0.228494550271498
7342,誠意,セイイ,名詞,lower advanced,Chinese,1.76613790471092,0.258791003059583,0.628999540052418,0.625351297091383,0.737863238909652
7346,製菓,セイカ,名詞,lower advanced,Chinese,1.80168519540189,-0.0605480227726254,0.925826146982671,0.299042472757755,0.445188232028339
7347,生花,セイカ,名詞,lower advanced,Chinese,1.75749240367345,-0.178881383845862,0.313100038582656,0.0215738884308924,0.115426371916489
7348,青果,セイカ,名詞,lower advanced,Chinese,1.57469382339923,0.2520806124983,0.762660824775579,0.118626025409194,0.493478396450449
7350,政界,セイカイ,名詞,lower advanced,Chinese,1.70216334768505,0.027785014362242,0.702792905163492,0.0393682652121929,0.282053495017776
7359,正規,セイキ,名詞,lower advanced,Chinese,1.75269713404579,-0.0367063109749958,0.51937144562865,0.221778833343835,0.307160619237314
7362,正義感,セイギカン,名詞,lower advanced,Chinese,1.87602031191821,0.228994559359764,0.52151574990549,0.417544130874346,0.465296371521867
7363,世紀末,セイキマツ,名詞,lower advanced,Chinese,1.82229344612679,-0.405812666790695,0.114862679314801,-0.22106798050273,0.0043920950482442
7366,制御,セイギョ,名詞,lower advanced,Chinese,1.96497220473492,0.0251371420796858,0.671533600953102,0.322778315569206,0.606938174460333
7367,生協,セイキョウ,名詞,lower advanced,Chinese,1.72079928769798,0.0155607722421005,0.552950936938706,0.446419683210526,0.604207751034159
7368,盛況,セイキョウ,名詞,lower advanced,Chinese,1.56748316114259,0.22612758343712,0.73307252691455,0.353439291028509,0.539291101830935
7383,制裁,セイサイ,名詞,lower advanced,Chinese,1.68567967073167,-0.0711442504839513,0.654368633300904,0.0699389258005433,0.270272123839693
7400,誠実,セイジツ,名詞,lower advanced,Chinese,1.54424802646245,0.481998991695932,0.855207321719593,0.603869615279256,0.682147069645083
7402,静寂,セイジャク,名詞,lower advanced,Chinese,1.67759800858204,-0.0287854398429584,0.542382922118358,-0.0610751141897719,0.259755836907659
7403,税収,ゼイシュウ,名詞,lower advanced,Chinese,1.81957859673041,0.121427030249623,0.570383738136444,0.177981702872642,0.494847064372285
7404,静粛,セイシュク,名詞,lower advanced,Chinese,1.72283107072717,-0.143951881786575,0.305807906160855,-0.196196994247558,0.168407510789667
7405,成熟,セイジュク,名詞,lower advanced,Chinese,1.98221299114409,-0.101736372106431,0.400709706161812,0.097320168315585,0.0988642131146514
7415,精神病,セイシンビョウ,名詞,lower advanced,Chinese,1.78859396905201,-0.242687281212309,0.261599567908568,0.265710961673089,0.464674489142996
7416,成人病,セイジンビョウ,名詞,lower advanced,Chinese,1.71243303117946,0.199276016212045,0.726760080902136,0.552559168438797,0.654906151198415
7418,製図,セイズ,名詞,lower advanced,Chinese,1.83860765244485,-0.214554134959138,0.204957489303122,-0.088433287287496,0.0810539706821151
7420,せいぜい,セイゼイ,副詞,lower advanced,Chinese,1.57877987307582,0.228183084763275,0.705586275392151,0.602478158369157,0.613106254349983
7421,税制,ゼイセイ,名詞,lower advanced,Chinese,1.69765009221369,-0.103531465062584,0.864184880187817,0.0896893163266065,0.736284952084928
7431,生息,セイソク,名詞,lower advanced,Chinese,1.56422070093857,-0.0365278589299798,0.334213353084721,0.0717028876515842,0.359093657702639
7433,生態,セイタイ,名詞,lower advanced,Chinese,1.60047699586895,0.0744608711753762,0.845054993150336,0.402720394921797,0.564303872017398
7436,生態系,セイタイケイ,名詞,lower advanced,Chinese,1.85504271340046,-0.390052233341798,0.631142466206133,-0.072509357161535,0.0556580690052126
7438,生誕,セイタン,名詞,lower advanced,Chinese,1.73836926222961,0.0905643731045059,0.627653677894985,-0.102493026518276,0.407971300563705
7439,聖地,セイチ,名詞,lower advanced,Chinese,1.50601902383106,0.010406788127251,0.61652558344586,0.383082956724568,0.76214642747445
7444,性的,セイテキ,ナ形容詞,lower advanced,Chinese,1.73338907264348,-0.192898188624335,0.727297388448313,0.252622594896403,0.303630557950544
7450,正統,セイトウ,名詞,lower advanced,Chinese,1.71875377973643,0.0866289782945014,0.509133504997983,0.224567222479618,0.44262929857709
7451,正当,セイトウ,名詞,lower advanced,Chinese,1.61255793203419,0.372601215962222,0.574125383125516,0.675445535745509,0.702297691221927
7452,政党,セイトウ,名詞,lower advanced,Chinese,1.73242316162193,0.0582911449259114,0.862822234386468,0.35667152633071,0.551426349368371
7455,正当防衛,セイトウボウエイ,名詞,lower advanced,Chinese,1.94631780556083,-0.272966220067334,0.657464879409919,0.30588790146214,0.609066429395039
7457,精肉,セイニク,名詞,lower advanced,Chinese,1.69069408000124,-0.411813007982531,0.644645448451716,-0.334901386004219,0.129013776216166
7461,制覇,セイハ,名詞,lower advanced,Chinese,1.83068722671764,0.072949280636019,0.737455816500688,0.245429820517259,0.594416632955092
7475,製法,セイホウ,名詞,lower advanced,Chinese,1.82644256225896,0.199240112590708,0.6660764823235,0.501845989510367,0.670138585767177
7478,精密,セイミツ,名詞,lower advanced,Chinese,1.94283484494463,0.324383508448898,0.854717531042442,0.396777979772052,0.677460701264628
7480,税務署,ゼイムショ,名詞,lower advanced,Chinese,1.43341066873089,0.02464626505155,0.713675526346918,0.190541592447686,0.576297553256975
7488,制約,セイヤク,名詞,lower advanced,Chinese,1.65005815695358,-0.0069633554250168,0.665376813163614,0.159060054311862,0.377523218796737
7489,誓約,セイヤク,名詞,lower advanced,Chinese,1.58974145105073,0.27385944849925,0.465370270986908,0.377348409734354,0.461437639519411
7504,声量,セイリョウ,名詞,lower advanced,Chinese,1.59733661046809,0.349146394126235,0.620422475034243,0.561493981076258,0.56038603483925
7505,清涼,セイリョウ,名詞,lower advanced,Chinese,1.65583797302063,-0.252999077775161,0.453880686492613,0.150236939016302,0.269566368756454
7507,精力,セイリョク,名詞,lower advanced,Chinese,1.43300317211593,-0.260698402757635,0.401958369329057,0.113277024603438,0.440162011711418
7509,政令指定都市,セイレイシテイトシ,名詞,lower advanced,Chinese,1.5279702550334,-0.269412245965187,0.325223377781531,-0.0220794001560064,0.466751832049424
7512,正論,セイロン,名詞,lower advanced,Chinese,1.85325338183945,0.232879218541521,0.582702559201146,0.631767977736252,0.798221401180798
7515,世界観,セカイカン,名詞,lower advanced,Chinese,1.60772256192397,0.282020924170159,0.721858979419316,0.28977503976194,0.502509710364277
7527,赤外線,セキガイセン,名詞,lower advanced,Chinese,1.84099421478164,0.0724923216721488,0.751340936979151,0.299045246189074,0.422542992631712
7529,積載,セキサイ,名詞,lower advanced,Chinese,1.47428239590147,-0.274302576706336,0.0696833430426893,-0.260985866001484,-0.11412766359207
7545,背筋,セスジ,名詞,lower advanced,native Jap.,1.91612173374681,0.172152961447926,0.646708003002285,0.558998510828294,0.77831125887675
7547,世相,セソウ,名詞,lower advanced,Chinese,1.62346108299137,-0.0366007538170883,0.609494946429475,-0.102388226543088,0.233487506668851
7548,世帯,セタイ,名詞,lower advanced,Chinese,1.83728828547746,0.382873713227947,0.78103968606869,0.75730865371675,0.796741062389438
7550,世帯主,セタイヌシ,名詞,lower advanced,hybird,1.8601350336119,0.35008276218821,0.781364041646869,0.595237114299037,0.654484715312616
7554,絶縁,ゼツエン,名詞,lower advanced,Chinese,1.75329170513912,-0.163966335424699,0.270267780865784,-0.0496158892806372,0.234208409704089
7564,節句,セック,名詞,lower advanced,Chinese,1.57309645508641,-0.252907606459207,0.536262915363091,0.0556389361706271,0.246946976091134
7565,絶句,ゼック,名詞,lower advanced,Chinese,1.75459138193335,-0.134843852844764,0.364545057429566,0.0940097040476131,0.175254643643057
7568,絶景,ゼッケイ,名詞,lower advanced,Chinese,1.9280851897931,0.118021512524534,0.636434245243929,0.428153331033176,0.646373647504225
7572,切実,セツジツ,ナ形容詞,lower advanced,Chinese,1.64221923465605,0.149546682083763,0.619697287703946,0.405267618460075,0.56103236766599
7574,摂取,セッシュ,名詞,lower advanced,Chinese,1.4554151815891,-0.120041535437912,0.417932245687132,0.0490578970769162,0.24406362476909
7584,絶大,ゼツダイ,ナ形容詞,lower advanced,Chinese,1.77049147313016,0.228004647860903,0.824701931341708,0.473973764188301,0.693362578860743
7587,切断,セツダン,名詞,lower advanced,Chinese,1.74364654141531,0.450763202177958,0.643778791957098,0.553138257658738,0.654559697102876
7596,節度,セツド,名詞,lower advanced,Chinese,1.70394742328331,0.0023405872179695,0.495715117767112,0.419498351471679,0.502146028791135
7597,窃盗,セットウ,名詞,lower advanced,Chinese,1.92253219429467,-0.290640617407133,0.528189140661768,0.0312199277450825,0.538169565759336
7599,切ない,セツナイ,イ形容詞,lower advanced,hybird,1.88720547966977,0.380808382045566,0.685923701033619,0.767113170941525,0.791211476791878
7600,切に,セツニ,副詞,lower advanced,hybird,1.41410000204192,0.122877014423392,0.55449524867124,-0.13443375617141,0.182882123495292
7605,絶壁,ゼッペキ,名詞,lower advanced,Chinese,1.57501284199893,-0.409334723413785,0.0905580620495292,-0.116244297903784,0.0167136217301196
7611,絶滅,ゼツメツ,名詞,lower advanced,Chinese,1.83144212032827,0.298534813402698,0.844646886769185,0.536494325326453,0.649175965509211
7612,設問,セツモン,名詞,lower advanced,Chinese,1.6509260861387,0.0007715542678265,0.52085729484075,-0.176875142392021,0.105419505913881
7616,銭,ゼニ,名詞,lower advanced,native Jap.,1.93874757235969,-0.188788353218643,0.406994969546865,-0.154846745766769,0.0663215558300504
7618,狭まる,セバマル,動詞1類,lower advanced,native Jap.,1.89718583446808,0.438874458143967,0.708810312314673,0.805714795028952,0.745751201994705
7630,責め,セメ,名詞,lower advanced,native Jap.,1.64756700686189,0.361493010510361,0.453471957265318,0.312985975054718,0.312885531064371
7631,責め立てる,セメタテル,動詞2類,lower advanced,native Jap.,1.89411080374528,-0.114340014291544,0.370831813399877,0.0087588510248651,0.384131421928731
7642,セロハン,セロハン,名詞,lower advanced,foreign,1.50166507717818,0.143018039323278,0.28674387023536,0.384525567349757,0.297334274688917
7664,前科,ゼンカ,名詞,lower advanced,Chinese,1.75957694726325,-0.218756500970696,0.572530276941822,-0.0680904213492653,0.297559469188646
7674,占拠,センキョ,名詞,lower advanced,Chinese,1.64464575769271,-0.383074075095362,0.439424496266261,-0.109933913981002,0.289342520234305
7675,鮮魚,センギョ,名詞,lower advanced,Chinese,1.62721004591664,0.254276005880123,0.631081143353861,0.33943152362864,0.452791655985251
7692,宣告,センコク,名詞,lower advanced,Chinese,1.8819851287153,-0.187260015285412,0.686365720573053,-0.175999728266429,0.323021682241246
7693,戦国,センゴク,名詞,lower advanced,Chinese,1.50533397334011,-0.0737671516439217,0.198076793957699,-0.200304429131468,-0.0686729266572505
7698,潜在,センザイ,名詞,lower advanced,Chinese,1.73061166988616,0.060164221731882,0.509138361041076,0.218683213690323,0.381928405453381
7699,潜在的,センザイテキ,ナ形容詞,lower advanced,Chinese,1.63426438250199,0.22041138248903,0.656021775485153,0.23045454253881,0.338085923988313
7701,千差万別,センサバンベツ,名詞,lower advanced,Chinese,1.76861627372886,-0.0241285946623829,0.202726257169188,-0.104800027184691,0.0255227204116991
7703,戦士,センシ,名詞,lower advanced,Chinese,1.69326819166743,-0.090740001337399,0.344142449472375,-0.0203904958802905,0.142741142506941
7714,選出,センシュツ,名詞,lower advanced,Chinese,1.83453578056875,0.153715830374784,0.662607338219332,0.367926124713014,0.589941681847367
7715,戦術,センジュツ,名詞,lower advanced,Chinese,1.75410887603928,0.145796911214875,0.823988406750558,0.326445919637508,0.474822178336357
7716,前述,ゼンジュツ,名詞,lower advanced,Chinese,1.63142176595007,0.347158433411659,0.921586024041788,-0.328640656395008,-0.10924787981971
7719,洗浄,センジョウ,名詞,lower advanced,Chinese,1.94960714146107,0.428703710673253,0.788320646170309,0.618917409556255,0.819544753940494
7727,前身,ゼンシン,名詞,lower advanced,Chinese,1.47715144660012,-0.203898548111156,0.348262096163706,-0.304119650498734,0.0250998728444187
7735,前世,ゼンセイ,名詞,lower advanced,Chinese,1.4645464753809,-0.119631944169093,0.374520881233903,0.0034916077618748,0.329587324994106
7736,全盛,ゼンセイ,名詞,lower advanced,Chinese,1.64852776128866,0.123203975296171,0.574346300261981,0.25681622645397,0.468487956750253
7756,戦地,センチ,名詞,lower advanced,Chinese,1.68475632416459,-0.179435216570122,0.433885716223954,-0.0302052846105962,0.0063345580125152
7757,全治,ゼンチ,名詞,lower advanced,Chinese,1.59598681348597,0.0796888835615002,0.620016553958179,0.404598524553305,0.619572863922296
7762,前兆,ゼンチョウ,名詞,lower advanced,Chinese,1.51755623788801,0.211360161672867,0.590546919491087,0.297016621162176,0.426825206915406
7764,先手,センテ,名詞,lower advanced,Chinese,1.98978403451179,0.0909134380220831,0.552708241948978,0.458779643939461,0.493502594710931
7770,前途,ゼント,名詞,lower advanced,Chinese,1.53408681754962,0.070675144981399,0.445227015396197,0.0561353892886533,0.131233045091136
7773,戦闘,セントウ,名詞,lower advanced,Chinese,1.62066452652694,-0.0354354910692023,0.55175898132184,0.233403465884129,0.90754498327707
7775,先導,センドウ,名詞,lower advanced,Chinese,1.56623280003509,-0.113969538508696,0.094590479724198,0.273172532596477,0.57280083682185
7776,戦闘機,セントウキ,名詞,lower advanced,Chinese,1.79820090825296,-0.421908281395186,0.19849529321636,-0.323909001041458,-0.101145348452283
7778,潜入,センニュウ,名詞,lower advanced,Chinese,1.83046216497977,-0.0441696823859009,0.681976746841296,0.0910145044239841,0.277682830991684
7781,善人,ゼンニン,名詞,lower advanced,Chinese,1.53447078603225,0.200498916438225,0.383448240837989,0.284613129795882,0.350482222763222
7784,洗脳,センノウ,名詞,lower advanced,Chinese,1.86787114008494,0.0671427937741733,0.410338747500626,0.275854704076478,0.374961891632331
7785,専売,センバイ,名詞,lower advanced,Chinese,1.72153570389033,-0.347380282502319,0.305571149812874,-0.311673603858483,-0.0278500406806686
7787,船舶,センパク,名詞,lower advanced,Chinese,1.8780309392287,-0.312933147816536,0.264504406627575,0.0597056796450601,0.144443796508171
7788,選抜,センバツ,名詞,lower advanced,Chinese,1.84672391149569,-0.126406341932912,0.314871627185162,-0.0049132187103602,0.398417589617502
7798,潜伏,センプク,名詞,lower advanced,Chinese,1.59168615327795,-0.126109915612368,0.667825266079883,-0.0822785585929523,0.372441711862318
7804,戦法,センポウ,名詞,lower advanced,Chinese,1.8063810879036,-0.0546298705924132,0.252792195905493,-0.0591621807047681,-0.0159990155888269
7807,専務,センム,名詞,lower advanced,Chinese,1.46421357690415,0.246460306978849,0.531603257415614,0.283904217919758,0.425093388119919
7823,全容,ゼンヨウ,名詞,lower advanced,Chinese,1.5320885894346,0.238760955670005,0.801692143088326,0.0517648278132771,0.590863343731856
7830,占領,センリョウ,名詞,lower advanced,Chinese,1.85555097404395,-0.0172325593243702,0.736930506075259,0.230618295989362,0.4609386608003
7831,善良,ゼンリョウ,ナ形容詞,lower advanced,Chinese,1.58352277457012,-0.173820878324042,0.396315360889953,-0.130470933767323,0.248220131306059
7838,洗練,センレン,名詞,lower advanced,Chinese,1.74242333626996,-0.0278116243426432,0.623250900606022,0.0503056564668699,0.248456016100808
7859,爽快,ソウカイ,名詞,lower advanced,Chinese,1.78424980634477,0.165890085358681,0.762453127626051,0.644313880975325,0.713707267564976
7861,総括,ソウカツ,名詞,lower advanced,Chinese,1.51097987262526,0.218142493057596,0.428632637285164,0.175092919623991,0.454644456591707
7862,創刊,ソウカン,名詞,lower advanced,Chinese,1.59367990878217,-0.0553011465484095,0.590242875149856,0.126216347060411,0.210144335781811
7863,増刊,ゾウカン,名詞,lower advanced,Chinese,1.80310050636232,-0.17013371440558,0.674934040949276,-0.0854916115304723,0.24494032369469
7876,遭遇,ソウグウ,名詞,lower advanced,Chinese,1.77041838440808,0.0684772767874227,0.768624272764109,0.33037719909665,0.453971518064874
7891,相殺,ソウサイ,名詞,lower advanced,Chinese,1.56562559866937,0.125016005827719,0.382650529166835,0.200191249101364,0.287524350815901
7898,喪失,ソウシツ,名詞,lower advanced,Chinese,1.63652622773933,-0.113093039731719,0.600921846306831,0.0695860481997824,0.522964653230415
7901,操縦,ソウジュウ,名詞,lower advanced,Chinese,1.64898719007833,-0.423532384500629,0.235322781713661,0.0714371745682398,0.248229884182009
7902,総称,ソウショウ,名詞,lower advanced,Chinese,1.81083919081557,-0.0779093437618875,0.432830157994876,0.162770230952113,0.257093665845956
7903,装飾,ソウショク,名詞,lower advanced,Chinese,1.60139414971125,0.176114261588953,0.662134271055812,0.286287686439841,0.552383503067854
7906,増進,ゾウシン,名詞,lower advanced,Chinese,1.66562326393264,0.0572705873109137,0.623902354040936,0.0550558822087367,0.295789168951465
7920,相続税,ソウゾクゼイ,名詞,lower advanced,Chinese,1.64678991166708,0.0540383384537436,0.554434876744082,0.42502541447943,0.553047045276525
7921,相対,ソウタイ,名詞,lower advanced,Chinese,1.53262723409282,-0.0350527419376288,0.184797025173748,0.0946191134248532,0.245745729726975
7924,壮大,ソウダイ,ナ形容詞,lower advanced,Chinese,1.50874538068631,-0.030047023985892,0.271039636127209,-0.0652349100567124,0.127122864186787
7926,相対的,ソウタイテキ,ナ形容詞,lower advanced,Chinese,1.57805308907148,0.284928641424644,0.668541576478469,0.28696720098901,0.328152456960349
7929,増築,ゾウチク,名詞,lower advanced,Chinese,1.43111945833594,0.122337427479113,0.420319373176288,0.420526905303714,0.3736870259253
7930,装着,ソウチャク,名詞,lower advanced,Chinese,1.97270584274439,0.154048213183584,0.600416659507494,0.220959153813809,0.320762640796244
7933,総出,ソウデ,名詞,lower advanced,hybird,1.4091878761391,-0.207001590796401,0.354596389786722,0.0463209499858562,0.40608866910288
7935,贈呈,ゾウテイ,名詞,lower advanced,Chinese,1.60226333960551,-0.0673403080050789,0.372187909177579,0.0149449772549552,0.228776937800861
7936,争点,ソウテン,名詞,lower advanced,Chinese,1.9448651105372,-0.359422931003889,0.463971601434186,-0.151892554546139,0.487073592106065
7937,送電,ソウデン,名詞,lower advanced,Chinese,1.72184612275359,-0.140005063284666,0.256425860850538,0.221793974654339,0.298048070447462
7941,贈答品,ゾウトウヒン,名詞,lower advanced,Chinese,1.87492726851027,0.0599320785808831,0.640641578445998,0.472285166179868,0.553701778164002
7946,装備,ソウビ,名詞,lower advanced,Chinese,1.78199548755215,0.399490404922168,0.757809406093628,0.753605978750431,0.634239012510943
7952,総務,ソウム,名詞,lower advanced,Chinese,1.73651631099879,0.102906916416132,0.50166229568159,0.111172320110503,0.539411440470677
7956,草履,ゾウリ,名詞,lower advanced,Chinese,1.70726746543461,-0.0768697217610836,0.459290959289708,-0.113137013558948,0.0102544668080547
7959,僧侶,ソウリョ,名詞,lower advanced,Chinese,1.54426852024493,-0.0208860049927597,0.605459717410695,0.14317746941401,0.241436623265056
7973,即座に,ソクザニ,副詞,lower advanced,hybird,1.93583714109099,0.208374775369689,0.884285267527131,0.174340734343108,0.687923705906994
7979,促進,ソクシン,名詞,lower advanced,Chinese,1.77666813554626,0.237504956971501,0.6801588624663,0.215928097843185,0.564188709683473
7988,束縛,ソクバク,名詞,lower advanced,Chinese,1.80473288922806,-0.136531097658047,0.573588258698937,0.186619101313409,0.458292393195874
8001,損ねる,ソコネル,動詞2類,lower advanced,native Jap.,1.82218986977945,0.0488589207501699,0.571965531583229,0.246969651546055,0.425500582066604
8002,そこら,ソコラ,名詞,lower advanced,native Jap.,1.66856128487779,0.109745297420201,0.222060967145153,0.751731372044351,0.816030999646094
8004,阻止,ソシ,名詞,lower advanced,Chinese,1.89561293634975,0.0294101636364871,0.614120864274632,0.324678182702225,0.436205232214349
8012,粗大,ソダイ,名詞,lower advanced,Chinese,1.43816916541481,-0.0904342112854958,0.266597677130286,0.161821844767446,0.17257107143645
8015,育て上げる,ソダテアゲル,動詞2類,lower advanced,native Jap.,1.90862220094131,0.222661618774425,0.614775775703394,0.360956273262269,0.40568842592209
8029,速攻,ソッコウ,名詞,lower advanced,Chinese,1.86390913634801,0.368063816862688,0.668594720321964,0.682618354824359,0.749916565216198
8033,率先,ソッセン,名詞,lower advanced,Chinese,1.48706421618593,0.15002159651978,0.752485954870165,0.36392090732811,0.675183518978652
8047,備わる,ソナワル,動詞1類,lower advanced,native Jap.,1.82942043070056,0.360517504746475,0.550169353390556,0.45256734236372,0.628646724616495
8052,そのくせ,ソノクセ,副詞,lower advanced,native Jap.,1.63078589386702,-0.286004706199545,0.368529793955813,0.594546964804245,0.711827918934243
